user_id,card_id,card_name,card_type,approved_at,merchant_name,merchant_category,amount,installment_months,approval_no
u_001,card_01,신한카드 Deep Dream,신용,2025-11-08 11:09:00,메가커피 역삼점,카페/커피,2800,0,00100953
u_001,card_03,카카오뱅크 체크카드,체크,2025-11-08 11:43:00,티머니 대중교통,대중교통,1400,0,00101057
u_001,card_01,신한카드 Deep Dream,신용,2025-11-08 18:33:00,메가커피 역삼점,카페/커피,4700,0,00100944
u_001,card_03,카카오뱅크 체크카드,체크,2025-11-08 20:41:00,티머니 대중교통,대중교통,1300,0,00101083
u_001,card_02,삼성 taptap O,신용,2025-11-09 19:33:00,티머니 대중교통,대중교통,1400,0,00101094
u_001,card_02,삼성 taptap O,신용,2025-11-10 15:18:00,유튜브 프리미엄,구독/OTT,14900,0,00100898
u_001,card_01,신한카드 Deep Dream,신용,2025-11-10 15:28:00,티머니 대중교통,대중교통,1500,0,00101160
u_001,card_01,신한카드 Deep Dream,신용,2025-11-10 16:19:00,컴포즈커피 논현점,카페/커피,4200,0,00100976
u_001,card_01,신한카드 Deep Dream,신용,2025-11-10 18:05:00,이마트24 선릉점,편의점,12200,0,00101022
u_001,card_01,신한카드 Deep Dream,신용,2025-11-10 19:12:00,티머니 대중교통,대중교통,1300,0,00101031
u_001,card_02,삼성 taptap O,신용,2025-11-10 21:40:00,배달의민족,배달음식,21800,0,00101202
u_001,card_01,신한카드 Deep Dream,신용,2025-11-11 15:09:00,G마켓,온라인쇼핑,40700,0,00101277
u_001,card_03,카카오뱅크 체크카드,체크,2025-11-11 17:16:00,티머니 대중교통,대중교통,1400,0,00101137
u_001,card_01,신한카드 Deep Dream,신용,2025-11-11 18:28:00,CU 강남역점,편의점,2900,0,00101004
u_001,card_03,카카오뱅크 체크카드,체크,2025-11-12 08:09:00,티머니 대중교통,대중교통,1400,0,00101175
u_001,card_02,삼성 taptap O,신용,2025-11-12 08:15:00,티머니 대중교통,대중교통,1400,0,00101121
u_001,card_03,카카오뱅크 체크카드,체크,2025-11-12 16:07:00,티머니 대중교통,대중교통,1500,0,00101069
u_001,card_01,신한카드 Deep Dream,신용,2025-11-12 18:33:00,티머니 대중교통,대중교통,1400,0,00101111
u_001,card_03,카카오뱅크 체크카드,체크,2025-11-12 19:05:00,티머니 대중교통,대중교통,1500,0,00101156
u_001,card_01,신한카드 Deep Dream,신용,2025-11-13 09:47:00,쿠팡이츠,배달음식,22300,0,00101182
u_001,card_02,삼성 taptap O,신용,2025-11-14 12:05:00,티머니 대중교통,대중교통,1300,0,00101080
u_001,card_01,신한카드 Deep Dream,신용,2025-11-14 17:20:00,홈플러스 영등포점,대형마트,91500,0,00101275
u_001,card_03,카카오뱅크 체크카드,체크,2025-11-14 21:59:00,티머니 대중교통,대중교통,1300,0,00101077
u_001,card_02,삼성 taptap O,신용,2025-11-14 22:10:00,스타벅스 강남점,카페/커피,4400,0,00100932
u_001,card_02,삼성 taptap O,신용,2025-11-15 09:08:00,티머니 대중교통,대중교통,1400,0,00101180
u_001,card_02,삼성 taptap O,신용,2025-11-15 13:41:00,스타벅스 강남점,카페/커피,2300,0,00100983
u_001,card_03,카카오뱅크 체크카드,체크,2025-11-15 16:26:00,티머니 대중교통,대중교통,1500,0,00101059
u_001,card_03,카카오뱅크 체크카드,체크,2025-11-15 17:45:00,투썸플레이스 선릉점,카페/커피,2600,0,00100925
u_001,card_01,신한카드 Deep Dream,신용,2025-11-15 18:31:00,쿠팡 와우멤버십,구독/커머스,7890,0,00100903
u_001,card_02,삼성 taptap O,신용,2025-11-15 18:35:00,쿠팡이츠,배달음식,14900,0,00101200
u_001,card_03,카카오뱅크 체크카드,체크,2025-11-15 19:14:00,티머니 대중교통,대중교통,1600,0,00101052
u_001,card_03,카카오뱅크 체크카드,체크,2025-11-15 20:04:00,티머니 대중교통,대중교통,1600,0,00101135
u_001,card_03,카카오뱅크 체크카드,체크,2025-11-16 09:49:00,쿠팡이츠,배달음식,29000,0,00101185
u_001,card_01,신한카드 Deep Dream,신용,2025-11-16 22:32:00,G마켓,온라인쇼핑,49400,0,00101287
u_001,card_03,카카오뱅크 체크카드,체크,2025-11-17 09:20:00,스시로,외식,35900,0,00101221
u_001,card_01,신한카드 Deep Dream,신용,2025-11-17 10:57:00,신라스테이,여행/숙박,469000,6,00101317
u_001,card_02,삼성 taptap O,신용,2025-11-17 13:10:00,한촌설렁탕,외식,12600,0,00101235
u_001,card_02,삼성 taptap O,신용,2025-11-17 21:24:00,CU 강남역점,편의점,11500,0,00101008
u_001,card_03,카카오뱅크 체크카드,체크,2025-11-18 13:00:00,티머니 대중교통,대중교통,1300,0,00101108
u_001,card_01,신한카드 Deep Dream,신용,2025-11-18 16:32:00,연세이비인후과,병원/약국,52900,0,00101312
u_001,card_03,카카오뱅크 체크카드,체크,2025-11-18 16:51:00,롯데마트 서울역점,대형마트,66000,0,00101264
u_001,card_02,삼성 taptap O,신용,2025-11-18 18:02:00,스포티파이,구독/음악,11990,0,00100905
u_001,card_03,카카오뱅크 체크카드,체크,2025-11-18 18:53:00,세븐일레븐 역삼점,편의점,7700,0,00101028
u_001,card_03,카카오뱅크 체크카드,체크,2025-11-18 21:39:00,티머니 대중교통,대중교통,1600,0,00101040
u_001,card_02,삼성 taptap O,신용,2025-11-19 09:32:00,예스24,문화/여가,24800,0,00101304
u_001,card_02,삼성 taptap O,신용,2025-11-19 19:38:00,백종원의 새마을식당,외식,19100,0,00101248
u_001,card_01,신한카드 Deep Dream,신용,2025-11-19 20:47:00,컴포즈커피 논현점,카페/커피,5300,0,00100939
u_001,card_03,카카오뱅크 체크카드,체크,2025-11-19 21:41:00,이디야커피 삼성점,카페/커피,6700,0,00100966
u_001,card_01,신한카드 Deep Dream,신용,2025-11-20 08:28:00,투썸플레이스 선릉점,카페/커피,4600,0,00100972
u_001,card_01,신한카드 Deep Dream,신용,2025-11-20 09:42:00,티머니 대중교통,대중교통,1300,0,00101159
u_001,card_03,카카오뱅크 체크카드,체크,2025-11-20 15:51:00,CU 강남역점,편의점,9300,0,00100999
u_001,card_02,삼성 taptap O,신용,2025-11-20 17:50:00,이마트24 선릉점,편의점,11200,0,00100989
u_001,card_01,신한카드 Deep Dream,신용,2025-11-20 20:15:00,투썸플레이스 선릉점,카페/커피,5800,0,00100936
u_001,card_01,신한카드 Deep Dream,신용,2025-11-20 20:49:00,티머니 대중교통,대중교통,1400,0,00101045
u_001,card_01,신한카드 Deep Dream,신용,2025-11-20 22:49:00,스타벅스 강남점,카페/커피,2400,0,00100907
u_001,card_01,신한카드 Deep Dream,신용,2025-11-20 23:46:00,한촌설렁탕,외식,14600,0,00101215
u_001,card_01,신한카드 Deep Dream,신용,2025-11-21 13:56:00,티머니 대중교통,대중교통,1400,0,00101148
u_001,card_02,삼성 taptap O,신용,2025-11-21 16:10:00,명동교자,외식,28800,0,00101245
u_001,card_01,신한카드 Deep Dream,신용,2025-11-21 18:31:00,롯데마트 서울역점,대형마트,55600,0,00101257
u_001,card_01,신한카드 Deep Dream,신용,2025-11-21 20:31:00,티머니 대중교통,대중교통,1600,0,00101103
u_001,card_03,카카오뱅크 체크카드,체크,2025-11-22 14:23:00,GS25 테헤란로점,편의점,10100,0,00101029
u_001,card_01,신한카드 Deep Dream,신용,2025-11-22 18:10:00,홈플러스 영등포점,대형마트,81200,0,00101268
u_001,card_03,카카오뱅크 체크카드,체크,2025-11-22 19:21:00,티머니 대중교통,대중교통,1600,0,00101123
u_001,card_02,삼성 taptap O,신용,2025-11-22 19:27:00,스타벅스 강남점,카페/커피,4900,0,00100919
u_001,card_02,삼성 taptap O,신용,2025-11-22 20:27:00,유니클로 강남점,의류/패션,90700,0,00101296
u_001,card_02,삼성 taptap O,신용,2025-11-22 20:43:00,티머니 대중교통,대중교통,1600,0,00101163
u_001,card_03,카카오뱅크 체크카드,체크,2025-11-23 12:58:00,배달의민족,배달음식,26600,0,00101189
u_001,card_01,신한카드 Deep Dream,신용,2025-11-24 11:44:00,티머니 대중교통,대중교통,1500,0,00101152
u_001,card_01,신한카드 Deep Dream,신용,2025-11-24 13:35:00,G마켓,온라인쇼핑,54300,0,00101276
u_001,card_01,신한카드 Deep Dream,신용,2025-11-24 23:03:00,티머니 대중교통,대중교통,1400,0,00101161
u_001,card_01,신한카드 Deep Dream,신용,2025-11-25 07:47:00,투썸플레이스 선릉점,카페/커피,4100,0,00100911
u_001,card_01,신한카드 Deep Dream,신용,2025-11-25 08:12:00,티머니 대중교통,대중교통,1500,0,00101136
u_001,card_01,신한카드 Deep Dream,신용,2025-11-25 15:17:00,SK텔레콤,통신비,55000,0,00100889
u_001,card_03,카카오뱅크 체크카드,체크,2025-11-25 18:04:00,GS25 테헤란로점,편의점,7000,0,00101011
u_001,card_03,카카오뱅크 체크카드,체크,2025-11-25 18:29:00,메가커피 역삼점,카페/커피,2600,0,00100960
u_001,card_02,삼성 taptap O,신용,2025-11-25 19:08:00,빕스 강남점,외식,45100,0,00101232
u_001,card_01,신한카드 Deep Dream,신용,2025-11-25 20:03:00,티머니 대중교통,대중교통,1600,0,00101144
u_001,card_01,신한카드 Deep Dream,신용,2025-11-26 11:08:00,배달의민족,배달음식,23800,0,00101204
u_001,card_01,신한카드 Deep Dream,신용,2025-11-26 13:46:00,티머니 대중교통,대중교통,1300,0,00101047
u_001,card_01,신한카드 Deep Dream,신용,2025-11-26 17:29:00,배달의민족,배달음식,28200,0,00101211
u_001,card_01,신한카드 Deep Dream,신용,2025-11-26 21:30:00,티머니 대중교통,대중교통,1300,0,00101089
u_001,card_02,삼성 taptap O,신용,2025-11-27 07:05:00,티머니 대중교통,대중교통,1300,0,00101090
u_001,card_03,카카오뱅크 체크카드,체크,2025-11-27 08:30:00,티머니 대중교통,대중교통,1400,0,00101066
u_001,card_01,신한카드 Deep Dream,신용,2025-11-27 09:23:00,준오헤어 강남점,미용실,62800,0,00101311
u_001,card_01,신한카드 Deep Dream,신용,2025-11-27 10:32:00,11번가,온라인쇼핑,51900,0,00101283
u_001,card_01,신한카드 Deep Dream,신용,2025-11-28 18:58:00,세븐일레븐 역삼점,편의점,4000,0,00101019
u_001,card_01,신한카드 Deep Dream,신용,2025-11-28 22:17:00,교촌치킨,외식,14200,0,00101240
u_001,card_01,신한카드 Deep Dream,신용,2025-11-29 14:02:00,자라 코엑스점,의류/패션,63700,0,00101300
u_001,card_03,카카오뱅크 체크카드,체크,2025-11-29 17:12:00,이마트24 선릉점,편의점,2200,0,00100992
u_001,card_01,신한카드 Deep Dream,신용,2025-11-30 22:57:00,백종원의 새마을식당,외식,55500,0,00101238
u_001,card_02,삼성 taptap O,신용,2025-12-01 15:14:00,홈플러스 영등포점,대형마트,111100,0,00101686
u_001,card_01,신한카드 Deep Dream,신용,2025-12-01 20:52:00,명동교자,외식,22600,0,00101664
u_001,card_03,카카오뱅크 체크카드,체크,2025-12-02 22:56:00,티머니 대중교통,대중교통,1600,0,00101516
u_001,card_01,신한카드 Deep Dream,신용,2025-12-03 19:12:00,티머니 대중교통,대중교통,1500,0,00101563
u_001,card_02,삼성 taptap O,신용,2025-12-04 14:26:00,스타벅스 강남점,카페/커피,3600,0,00101365
u_001,card_01,신한카드 Deep Dream,신용,2025-12-04 15:35:00,쿠팡,온라인쇼핑,26400,0,00101701
u_001,card_03,카카오뱅크 체크카드,체크,2025-12-04 15:48:00,쿠팡,온라인쇼핑,21000,0,00101696
u_001,card_02,삼성 taptap O,신용,2025-12-05 10:24:00,롯데마트 서울역점,대형마트,77800,0,00101693
u_001,card_01,신한카드 Deep Dream,신용,2025-12-05 14:39:00,넷플릭스,구독/OTT,13500,0,00101325
u_001,card_01,신한카드 Deep Dream,신용,2025-12-05 17:15:00,티머니 대중교통,대중교통,1400,0,00101552
u_001,card_03,카카오뱅크 체크카드,체크,2025-12-05 19:19:00,티머니 대중교통,대중교통,1600,0,00101510
u_001,card_01,신한카드 Deep Dream,신용,2025-12-05 23:25:00,티머니 대중교통,대중교통,1600,0,00101506
u_001,card_03,카카오뱅크 체크카드,체크,2025-12-06 18:21:00,스시로,외식,14400,0,00101647
u_001,card_03,카카오뱅크 체크카드,체크,2025-12-07 21:55:00,컴포즈커피 논현점,카페/커피,5400,0,00101372
u_001,card_01,신한카드 Deep Dream,신용,2025-12-07 23:14:00,티머니 대중교통,대중교통,1600,0,00101534
u_001,card_01,신한카드 Deep Dream,신용,2025-12-08 08:38:00,티머니 대중교통,대중교통,1400,0,00101522
u_001,card_01,신한카드 Deep Dream,신용,2025-12-08 12:06:00,컴포즈커피 논현점,카페/커피,2400,0,00101408
u_001,card_03,카카오뱅크 체크카드,체크,2025-12-08 16:26:00,티머니 대중교통,대중교통,1400,0,00101540
u_001,card_01,신한카드 Deep Dream,신용,2025-12-08 17:37:00,티머니 대중교통,대중교통,1600,0,00101598
u_001,card_01,신한카드 Deep Dream,신용,2025-12-08 20:46:00,쿠팡이츠,배달음식,28400,0,00101611
u_001,card_03,카카오뱅크 체크카드,체크,2025-12-08 21:35:00,티머니 대중교통,대중교통,1400,0,00101556
u_001,card_01,신한카드 Deep Dream,신용,2025-12-09 08:27:00,다이소 역삼점,뷰티/드럭,27700,0,00101712
u_001,card_03,카카오뱅크 체크카드,체크,2025-12-09 11:48:00,티머니 대중교통,대중교통,1400,0,00101568
u_001,card_03,카카오뱅크 체크카드,체크,2025-12-09 14:31:00,티머니 대중교통,대중교통,1300,0,00101541
u_001,card_03,카카오뱅크 체크카드,체크,2025-12-09 17:16:00,세븐일레븐 역삼점,편의점,6900,0,00101457
u_001,card_01,신한카드 Deep Dream,신용,2025-12-09 18:37:00,투썸플레이스 선릉점,카페/커피,6600,0,00101404
u_001,card_01,신한카드 Deep Dream,신용,2025-12-09 19:41:00,GS25 테헤란로점,편의점,4700,0,00101429
u_001,card_02,삼성 taptap O,신용,2025-12-09 20:46:00,티머니 대중교통,대중교통,1400,0,00101586
u_001,card_03,카카오뱅크 체크카드,체크,2025-12-10 09:36:00,GS25 테헤란로점,편의점,12100,0,00101415
u_001,card_03,카카오뱅크 체크카드,체크,2025-12-10 10:32:00,이마트24 선릉점,편의점,8900,0,00101426
u_001,card_02,삼성 taptap O,신용,2025-12-10 20:37:00,유튜브 프리미엄,구독/OTT,14900,0,00101328
u_001,card_01,신한카드 Deep Dream,신용,2025-12-10 22:46:00,무신사,의류/패션,92500,0,00101718
u_001,card_02,삼성 taptap O,신용,2025-12-10 22:50:00,컴포즈커피 논현점,카페/커피,2200,0,00101348
u_001,card_03,카카오뱅크 체크카드,체크,2025-12-11 10:35:00,스타벅스 강남점,카페/커피,5900,0,00101410
u_001,card_01,신한카드 Deep Dream,신용,2025-12-11 13:25:00,서울대학교치과,병원/약국,84100,0,00101731
u_001,card_01,신한카드 Deep Dream,신용,2025-12-12 09:19:00,CU 강남역점,편의점,12800,0,00101459
u_001,card_03,카카오뱅크 체크카드,체크,2025-12-12 11:52:00,투썸플레이스 선릉점,카페/커피,5600,0,00101402
u_001,card_03,카카오뱅크 체크카드,체크,2025-12-12 13:26:00,티머니 대중교통,대중교통,1600,0,00101545
u_001,card_01,신한카드 Deep Dream,신용,2025-12-12 21:48:00,티머니 대중교통,대중교통,1300,0,00101515
u_001,card_02,삼성 taptap O,신용,2025-12-13 08:00:00,스시로,외식,33900,0,00101642
u_001,card_03,카카오뱅크 체크카드,체크,2025-12-13 18:18:00,세븐일레븐 역삼점,편의점,12700,0,00101462
u_001,card_01,신한카드 Deep Dream,신용,2025-12-13 19:08:00,명동교자,외식,53400,0,00101678
u_001,card_01,신한카드 Deep Dream,신용,2025-12-14 10:13:00,배달의민족,배달음식,16500,0,00101620
u_001,card_01,신한카드 Deep Dream,신용,2025-12-14 12:36:00,배달의민족,배달음식,21700,0,00101605
u_001,card_01,신한카드 Deep Dream,신용,2025-12-14 17:38:00,쿠팡,온라인쇼핑,22500,0,00101706
u_001,card_01,신한카드 Deep Dream,신용,2025-12-14 18:11:00,세븐일레븐 역삼점,편의점,9900,0,00101444
u_001,card_01,신한카드 Deep Dream,신용,2025-12-14 19:38:00,한촌설렁탕,외식,24200,0,00101683
u_001,card_02,삼성 taptap O,신용,2025-12-15 08:29:00,티머니 대중교통,대중교통,1300,0,00101484
u_001,card_01,신한카드 Deep Dream,신용,2025-12-15 16:32:00,쿠팡 와우멤버십,구독/커머스,7890,0,00101333
u_001,card_02,삼성 taptap O,신용,2025-12-15 18:39:00,배달의민족,배달음식,24200,0,00101624
u_001,card_01,신한카드 Deep Dream,신용,2025-12-16 14:28:00,CU 강남역점,편의점,6800,0,00101451
u_001,card_03,카카오뱅크 체크카드,체크,2025-12-17 15:34:00,투썸플레이스 선릉점,카페/커피,5100,0,00101379
u_001,card_03,카카오뱅크 체크카드,체크,2025-12-17 18:48:00,배달의민족,배달음식,13100,0,00101615
u_001,card_01,신한카드 Deep Dream,신용,2025-12-17 20:43:00,쿠팡이츠,배달음식,21000,0,00101629
u_001,card_03,카카오뱅크 체크카드,체크,2025-12-18 11:15:00,투썸플레이스 선릉점,카페/커피,4900,0,00101382
u_001,card_02,삼성 taptap O,신용,2025-12-18 16:36:00,스포티파이,구독/음악,11990,0,00101336
u_001,card_02,삼성 taptap O,신용,2025-12-18 17:22:00,티머니 대중교통,대중교통,1400,0,00101582
u_001,card_01,신한카드 Deep Dream,신용,2025-12-18 17:24:00,홈플러스 영등포점,대형마트,77200,0,00101687
u_001,card_02,삼성 taptap O,신용,2025-12-18 20:59:00,CU 강남역점,편의점,2100,0,00101416
u_001,card_03,카카오뱅크 체크카드,체크,2025-12-18 23:49:00,메가커피 역삼점,카페/커피,4400,0,00101385
u_001,card_03,카카오뱅크 체크카드,체크,2025-12-19 17:10:00,메가커피 역삼점,카페/커피,6700,0,00101353
u_001,card_02,삼성 taptap O,신용,2025-12-19 18:34:00,티머니 대중교통,대중교통,1300,0,00101487
u_001,card_01,신한카드 Deep Dream,신용,2025-12-19 20:28:00,티머니 대중교통,대중교통,1500,0,00101477
u_001,card_03,카카오뱅크 체크카드,체크,2025-12-20 12:25:00,쿠팡이츠,배달음식,29200,0,00101632
u_001,card_01,신한카드 Deep Dream,신용,2025-12-20 13:25:00,교보문고,문화/여가,24800,0,00101721
u_001,card_03,카카오뱅크 체크카드,체크,2025-12-20 16:29:00,CU 강남역점,편의점,5100,0,00101468
u_001,card_03,카카오뱅크 체크카드,체크,2025-12-20 21:48:00,이마트24 선릉점,편의점,7600,0,00101473
u_001,card_03,카카오뱅크 체크카드,체크,2025-12-21 12:36:00,메가커피 역삼점,카페/커피,5100,0,00101359
u_001,card_03,카카오뱅크 체크카드,체크,2025-12-21 19:18:00,이마트24 선릉점,편의점,9300,0,00101413
u_001,card_01,신한카드 Deep Dream,신용,2025-12-22 16:51:00,티머니 대중교통,대중교통,1400,0,00101478
u_001,card_01,신한카드 Deep Dream,신용,2025-12-22 17:00:00,배달의민족,배달음식,28000,0,00101625
u_001,card_03,카카오뱅크 체크카드,체크,2025-12-22 18:02:00,빕스 강남점,외식,14300,0,00101636
u_001,card_02,삼성 taptap O,신용,2025-12-22 20:15:00,티머니 대중교통,대중교통,1600,0,00101514
u_001,card_01,신한카드 Deep Dream,신용,2025-12-23 13:59:00,이디야커피 삼성점,카페/커피,3700,0,00101392
u_001,card_03,카카오뱅크 체크카드,체크,2025-12-23 14:14:00,티머니 대중교통,대중교통,1300,0,00101527
u_001,card_03,카카오뱅크 체크카드,체크,2025-12-23 19:36:00,GS25 테헤란로점,편의점,4600,0,00101435
u_001,card_01,신한카드 Deep Dream,신용,2025-12-23 21:43:00,스시로,외식,46100,0,00101657
u_001,card_02,삼성 taptap O,신용,2025-12-23 23:03:00,한촌설렁탕,외식,56500,0,00101679
u_001,card_02,삼성 taptap O,신용,2025-12-24 10:24:00,네이버쇼핑,온라인쇼핑,82300,0,00101709
u_001,card_01,신한카드 Deep Dream,신용,2025-12-24 12:50:00,GS칼텍스 셀프주유소,주유,72200,0,00101735
u_001,card_02,삼성 taptap O,신용,2025-12-24 17:42:00,메가커피 역삼점,카페/커피,2500,0,00101376
u_001,card_01,신한카드 Deep Dream,신용,2025-12-24 18:24:00,투썸플레이스 선릉점,카페/커피,4200,0,00101396
u_001,card_01,신한카드 Deep Dream,신용,2025-12-24 19:10:00,쿠팡이츠,배달음식,28100,0,00101613
u_001,card_02,삼성 taptap O,신용,2025-12-24 20:21:00,티머니 대중교통,대중교통,1600,0,00101571
u_001,card_01,신한카드 Deep Dream,신용,2025-12-24 21:41:00,쿠팡이츠,배달음식,29900,0,00101614
u_001,card_02,삼성 taptap O,신용,2025-12-25 14:36:00,티머니 대중교통,대중교통,1400,0,00101593
u_001,card_02,삼성 taptap O,신용,2025-12-25 16:23:00,티머니 대중교통,대중교통,1400,0,00101474
u_001,card_02,삼성 taptap O,신용,2025-12-25 18:05:00,홈플러스 영등포점,대형마트,109100,0,00101690
u_001,card_03,카카오뱅크 체크카드,체크,2025-12-25 18:25:00,티머니 대중교통,대중교통,1500,0,00101579
u_001,card_03,카카오뱅크 체크카드,체크,2025-12-25 18:25:00,CU 강남역점,편의점,4700,0,00101442
u_001,card_02,삼성 taptap O,신용,2025-12-25 21:28:00,티머니 대중교통,대중교통,1600,0,00101496
u_001,card_01,신한카드 Deep Dream,신용,2025-12-25 22:20:00,SK텔레콤,통신비,55000,0,00101319
u_001,card_01,신한카드 Deep Dream,신용,2025-12-26 14:49:00,G마켓,온라인쇼핑,51500,0,00101707
u_001,card_03,카카오뱅크 체크카드,체크,2025-12-26 16:15:00,배달의민족,배달음식,17900,0,00101631
u_001,card_02,삼성 taptap O,신용,2025-12-26 20:47:00,티머니 대중교통,대중교통,1400,0,00101486
u_001,card_01,신한카드 Deep Dream,신용,2025-12-27 09:26:00,투썸플레이스 선릉점,카페/커피,2100,0,00101341
u_001,card_01,신한카드 Deep Dream,신용,2025-12-27 13:45:00,메가커피 역삼점,카페/커피,4800,0,00101397
u_001,card_01,신한카드 Deep Dream,신용,2025-12-27 15:52:00,예스24,문화/여가,36900,0,00101728
u_001,card_01,신한카드 Deep Dream,신용,2025-12-27 19:55:00,이마트24 선릉점,편의점,8000,0,00101419
u_001,card_03,카카오뱅크 체크카드,체크,2025-12-28 12:57:00,명동교자,외식,15200,0,00101654
u_001,card_02,삼성 taptap O,신용,2025-12-29 11:54:00,명동교자,외식,44600,0,00101660
u_001,card_01,신한카드 Deep Dream,신용,2025-12-29 17:59:00,GS25 테헤란로점,편의점,2100,0,00101422
u_001,card_01,신한카드 Deep Dream,신용,2025-12-30 12:53:00,교촌치킨,외식,14000,0,00101671
u_001,card_01,신한카드 Deep Dream,신용,2025-12-30 14:49:00,티머니 대중교통,대중교통,1300,0,00101489
u_001,card_01,신한카드 Deep Dream,신용,2025-12-30 17:32:00,티머니 대중교통,대중교통,1500,0,00101476
u_001,card_03,카카오뱅크 체크카드,체크,2025-12-30 19:52:00,티머니 대중교통,대중교통,1600,0,00101537
u_001,card_01,신한카드 Deep Dream,신용,2025-12-30 22:55:00,티머니 대중교통,대중교통,1400,0,00101501
u_001,card_02,삼성 taptap O,신용,2025-12-31 12:21:00,티머니 대중교통,대중교통,1500,0,00101562
u_001,card_03,카카오뱅크 체크카드,체크,2025-12-31 22:07:00,티머니 대중교통,대중교통,1300,0,00101577
u_001,card_02,삼성 taptap O,신용,2025-12-31 23:14:00,스시로,외식,35600,0,00101635
u_001,card_03,카카오뱅크 체크카드,체크,2026-01-01 10:47:00,스타벅스 강남점,카페/커피,4800,0,00101805
u_001,card_01,신한카드 Deep Dream,신용,2026-01-01 14:09:00,배달의민족,배달음식,20000,0,00102046
u_001,card_03,카카오뱅크 체크카드,체크,2026-01-02 14:01:00,GS칼텍스 셀프주유소,주유,51000,0,00102142
u_001,card_01,신한카드 Deep Dream,신용,2026-01-02 14:43:00,올리브영 강남점,뷰티/드럭,22600,0,00102134
u_001,card_02,삼성 taptap O,신용,2026-01-02 18:32:00,티머니 대중교통,대중교통,1300,0,00102002
u_001,card_03,카카오뱅크 체크카드,체크,2026-01-02 19:27:00,티머니 대중교통,대중교통,1500,0,00101935
u_001,card_03,카카오뱅크 체크카드,체크,2026-01-02 21:06:00,컴포즈커피 논현점,카페/커피,4900,0,00101773
u_001,card_01,신한카드 Deep Dream,신용,2026-01-03 16:08:00,티머니 대중교통,대중교통,1600,0,00101940
u_001,card_01,신한카드 Deep Dream,신용,2026-01-03 17:19:00,배달의민족,배달음식,26200,0,00102020
u_001,card_02,삼성 taptap O,신용,2026-01-03 20:03:00,쿠팡이츠,배달음식,22200,0,00102014
u_001,card_03,카카오뱅크 체크카드,체크,2026-01-03 22:08:00,티머니 대중교통,대중교통,1500,0,00101989
u_001,card_02,삼성 taptap O,신용,2026-01-04 23:27:00,티머니 대중교통,대중교통,1300,0,00101926
u_001,card_01,신한카드 Deep Dream,신용,2026-01-04 23:28:00,티머니 대중교통,대중교통,1600,0,00101876
u_001,card_03,카카오뱅크 체크카드,체크,2026-01-05 09:06:00,티머니 대중교통,대중교통,1500,0,00101964
u_001,card_01,신한카드 Deep Dream,신용,2026-01-05 09:28:00,롯데마트 서울역점,대형마트,130200,0,00102107
u_001,card_01,신한카드 Deep Dream,신용,2026-01-05 17:27:00,스시로,외식,50800,0,00102095
u_001,card_01,신한카드 Deep Dream,신용,2026-01-05 18:35:00,넷플릭스,구독/OTT,13500,0,00101738
u_001,card_02,삼성 taptap O,신용,2026-01-06 19:46:00,쿠팡이츠,배달음식,28300,0,00102024
u_001,card_02,삼성 taptap O,신용,2026-01-06 21:46:00,배달의민족,배달음식,24200,0,00102025
u_001,card_03,카카오뱅크 체크카드,체크,2026-01-06 22:04:00,명동교자,외식,23600,0,00102057
u_001,card_02,삼성 taptap O,신용,2026-01-07 16:45:00,이마트24 선릉점,편의점,7800,0,00101856
u_001,card_03,카카오뱅크 체크카드,체크,2026-01-07 17:27:00,티머니 대중교통,대중교통,1600,0,00101880
u_001,card_02,삼성 taptap O,신용,2026-01-07 19:15:00,명동교자,외식,28100,0,00102064
u_001,card_01,신한카드 Deep Dream,신용,2026-01-07 20:33:00,GS25 테헤란로점,편의점,9000,0,00101819
u_001,card_01,신한카드 Deep Dream,신용,2026-01-07 20:51:00,메가박스 코엑스,문화/여가,41100,0,00102138
u_001,card_03,카카오뱅크 체크카드,체크,2026-01-08 08:41:00,메가커피 역삼점,카페/커피,4900,0,00101779
u_001,card_01,신한카드 Deep Dream,신용,2026-01-08 17:46:00,티머니 대중교통,대중교통,1400,0,00101971
u_001,card_01,신한카드 Deep Dream,신용,2026-01-08 18:52:00,티머니 대중교통,대중교통,1500,0,00101941
u_001,card_01,신한카드 Deep Dream,신용,2026-01-08 19:07:00,다이소 역삼점,뷰티/드럭,14200,0,00102128
u_001,card_02,삼성 taptap O,신용,2026-01-08 19:37:00,투썸플레이스 선릉점,카페/커피,5700,0,00101791
u_001,card_03,카카오뱅크 체크카드,체크,2026-01-08 21:25:00,홈플러스 영등포점,대형마트,66200,0,00102101
u_001,card_03,카카오뱅크 체크카드,체크,2026-01-09 10:09:00,티머니 대중교통,대중교통,1600,0,00101895
u_001,card_01,신한카드 Deep Dream,신용,2026-01-09 16:57:00,명동교자,외식,14100,0,00102053
u_001,card_03,카카오뱅크 체크카드,체크,2026-01-09 17:23:00,GS25 테헤란로점,편의점,2500,0,00101813
u_001,card_03,카카오뱅크 체크카드,체크,2026-01-09 17:44:00,컴포즈커피 논현점,카페/커피,3800,0,00101785
u_001,card_01,신한카드 Deep Dream,신용,2026-01-09 18:52:00,쿠팡,온라인쇼핑,24700,0,00102117
u_001,card_01,신한카드 Deep Dream,신용,2026-01-09 19:26:00,티머니 대중교통,대중교통,1500,0,00101889
